period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,generation,generation-units
2019-12,61810,Chisum,SUN,Solar,TX,Texas,PV,1002.82,megawatthours
2020-03,59994,RE Roserock,SUN,Solar,TX,Texas,ALL,28614.0,megawatthours
2020-03,60372,Lamesa Solar,SUN,Solar,TX,Texas,ALL,15596.0,megawatthours
2020-03,60372,Lamesa Solar,SUN,Solar,TX,Texas,PV,15596.0,megawatthours
2020-03,59994,RE Roserock,SUN,Solar,TX,Texas,PV,28614.0,megawatthours
2020-03,60436,East Pecos Solar,SUN,Solar,TX,Texas,ALL,20858.0,megawatthours
2020-03,60436,East Pecos Solar,SUN,Solar,TX,Texas,PV,20858.0,megawatthours
2020-03,60789,Bluebell Solar,SUN,Solar,TX,Texas,ALL,5055.0,megawatthours
2020-03,60789,Bluebell Solar,SUN,Solar,TX,Texas,PV,5055.0,megawatthours
2019-12,60581,Upton County Solar,SUN,Solar,TX,Texas,ALL,24985.0,megawatthours
2019-12,60581,Upton County Solar,SUN,Solar,TX,Texas,PV,24985.0,megawatthours
2019-12,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,ALL,140.02,megawatthours
2019-12,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,140.02,megawatthours
2020-03,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,21217.0,megawatthours
2020-03,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,21217.0,megawatthours
2019-12,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,ALL,5765.0,megawatthours
2019-12,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,5765.0,megawatthours
2020-03,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,29484.0,megawatthours
2020-03,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,29484.0,megawatthours
2019-12,62448,Lapetus,SUN,Solar,TX,Texas,ALL,3046.0,megawatthours
2019-12,62448,Lapetus,SUN,Solar,TX,Texas,PV,3046.0,megawatthours
2020-03,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,ALL,9672.0,megawatthours
2020-03,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,PV,9672.0,megawatthours
2019-11,61411,Whitesboro Solar II,SUN,Solar,TX,Texas,ALL,623.38,megawatthours
2020-03,60581,Upton County Solar,SUN,Solar,TX,Texas,ALL,27293.0,megawatthours
2020-03,60581,Upton County Solar,SUN,Solar,TX,Texas,PV,27293.0,megawatthours
2019-11,61411,Whitesboro Solar II,SUN,Solar,TX,Texas,PV,623.38,megawatthours
2020-03,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,41752.0,megawatthours
2019-11,58009,SunE CPS3 LLC,SUN,Solar,TX,Texas,ALL,1025.14,megawatthours
2019-11,58009,SunE CPS3 LLC,SUN,Solar,TX,Texas,PV,1025.14,megawatthours
2019-11,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,ALL,76.0,megawatthours
2019-11,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,PV,76.0,megawatthours
2019-11,58027,SunE CPS2 LLC,SUN,Solar,TX,Texas,ALL,980.13,megawatthours
2019-11,58027,SunE CPS2 LLC,SUN,Solar,TX,Texas,PV,980.13,megawatthours
2019-11,61625,West Moore Solar II,SUN,Solar,TX,Texas,ALL,477.37,megawatthours
2019-11,61625,West Moore Solar II,SUN,Solar,TX,Texas,PV,477.37,megawatthours
2020-03,61697,Lamesa II,SUN,Solar,TX,Texas,ALL,8436.0,megawatthours
2020-03,61697,Lamesa II,SUN,Solar,TX,Texas,PV,8436.0,megawatthours
2019-11,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,23916.0,megawatthours
2019-11,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,23916.0,megawatthours
2020-03,62249,Misae Solar,SUN,Solar,TX,Texas,ALL,37845.0,megawatthours
2020-03,62249,Misae Solar,SUN,Solar,TX,Texas,PV,37845.0,megawatthours
2019-11,61697,Lamesa II,SUN,Solar,TX,Texas,ALL,6696.0,megawatthours
2019-11,61697,Lamesa II,SUN,Solar,TX,Texas,PV,6696.0,megawatthours
2020-03,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,ALL,17592.0,megawatthours
2020-03,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,17592.0,megawatthours
2020-03,62448,Lapetus,SUN,Solar,TX,Texas,ALL,6989.0,megawatthours
2020-03,62448,Lapetus,SUN,Solar,TX,Texas,PV,6989.0,megawatthours
2020-03,61368,Midway Solar - TX,SUN,Solar,TX,Texas,ALL,29045.0,megawatthours
2020-03,61368,Midway Solar - TX,SUN,Solar,TX,Texas,PV,29045.0,megawatthours
2020-02,60372,Lamesa Solar,SUN,Solar,TX,Texas,ALL,15062.0,megawatthours
2020-02,60372,Lamesa Solar,SUN,Solar,TX,Texas,PV,15062.0,megawatthours
2020-02,60436,East Pecos Solar,SUN,Solar,TX,Texas,ALL,16980.0,megawatthours
2020-02,60436,East Pecos Solar,SUN,Solar,TX,Texas,PV,16980.0,megawatthours
2020-03,61906,Phoebe Solar,SUN,Solar,TX,Texas,ALL,41752.0,megawatthours
2019-11,61887,Fort Bliss (DEA EPIC),SUN,Solar,TX,Texas,ALL,243.62,megawatthours
2019-11,61887,Fort Bliss (DEA EPIC),SUN,Solar,TX,Texas,PV,243.62,megawatthours
2019-11,61895,Toyota HQ Plan,SUN,Solar,TX,Texas,ALL,686.86,megawatthours
2019-11,61895,Toyota HQ Plan,SUN,Solar,TX,Texas,PV,686.86,megawatthours
2021-01,60789,Bluebell Solar,SUN,Solar,TX,Texas,ALL,4232.0,megawatthours
2021-01,60789,Bluebell Solar,SUN,Solar,TX,Texas,PV,4232.0,megawatthours
2019-11,61906,Phoebe Solar,SUN,Solar,TX,Texas,ALL,35814.0,megawatthours
2019-11,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,35814.0,megawatthours
2021-02,59994,RE Roserock,SUN,Solar,TX,Texas,ALL,22362.0,megawatthours
2021-02,59994,RE Roserock,SUN,Solar,TX,Texas,PV,22362.0,megawatthours
2021-02,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,18210.0,megawatthours
2021-02,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,18210.0,megawatthours
2019-11,60682,Pearl Solar,SUN,Solar,TX,Texas,ALL,5858.0,megawatthours
2019-11,60682,Pearl Solar,SUN,Solar,TX,Texas,PV,5858.0,megawatthours
2021-03,60682,Pearl Solar,SUN,Solar,TX,Texas,ALL,7578.0,megawatthours
2021-03,60682,Pearl Solar,SUN,Solar,TX,Texas,PV,7578.0,megawatthours
2021-02,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,ALL,7281.0,megawatthours
2021-02,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,PV,7281.0,megawatthours
2019-11,60300,Montana Solar Facility,SUN,Solar,TX,Texas,ALL,473.46,megawatthours
2019-11,60300,Montana Solar Facility,SUN,Solar,TX,Texas,PV,473.46,megawatthours
2021-02,62932,Oberon IB,SUN,Solar,TX,Texas,ALL,3922.0,megawatthours
2021-02,62932,Oberon IB,SUN,Solar,TX,Texas,PV,3922.0,megawatthours
2021-02,62933,Oberon IA,SUN,Solar,TX,Texas,ALL,18341.0,megawatthours
2021-02,62933,Oberon IA,SUN,Solar,TX,Texas,PV,18341.0,megawatthours
2019-11,60372,Lamesa Solar,SUN,Solar,TX,Texas,ALL,13179.0,megawatthours
2019-11,60372,Lamesa Solar,SUN,Solar,TX,Texas,PV,13179.0,megawatthours
2021-02,62755,Prospero Solar,SUN,Solar,TX,Texas,ALL,38988.0,megawatthours
2021-02,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,38988.0,megawatthours
2021-05,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,35120.0,megawatthours
2021-05,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,35120.0,megawatthours
2020-02,62249,Misae Solar,SUN,Solar,TX,Texas,ALL,36954.0,megawatthours
2020-02,62249,Misae Solar,SUN,Solar,TX,Texas,PV,36954.0,megawatthours
2019-12,59205,OCI Alamo 5 LLC,SUN,Solar,TX,Texas,ALL,12528.8,megawatthours
2019-12,59205,OCI Alamo 5 LLC,SUN,Solar,TX,Texas,PV,12528.8,megawatthours
2019-12,59206,Alamo 6,SUN,Solar,TX,Texas,ALL,18255.0,megawatthours
2019-12,59206,Alamo 6,SUN,Solar,TX,Texas,PV,18255.0,megawatthours
2019-12,59207,OCI Alamo 7 LLC,SUN,Solar,TX,Texas,ALL,15931.81,megawatthours
2019-12,59207,OCI Alamo 7 LLC,SUN,Solar,TX,Texas,PV,15931.81,megawatthours
2021-03,62249,Misae Solar,SUN,Solar,TX,Texas,ALL,30120.0,megawatthours
2021-03,62249,Misae Solar,SUN,Solar,TX,Texas,PV,30120.0,megawatthours
2019-12,61205,Bandera Electric Coop PV,SUN,Solar,TX,Texas,ALL,181.98,megawatthours
2019-12,61205,Bandera Electric Coop PV,SUN,Solar,TX,Texas,PV,181.98,megawatthours
2021-02,62773,Rippey Solar,SUN,Solar,TX,Texas,ALL,5711.0,megawatthours
2021-02,62773,Rippey Solar,SUN,Solar,TX,Texas,PV,5711.0,megawatthours
2021-02,62774,Kellam Solar,SUN,Solar,TX,Texas,ALL,5054.0,megawatthours
2021-02,62774,Kellam Solar,SUN,Solar,TX,Texas,PV,5054.0,megawatthours
2021-02,62804,Greasewood,SUN,Solar,TX,Texas,ALL,30588.0,megawatthours
2021-02,62804,Greasewood,SUN,Solar,TX,Texas,PV,30588.0,megawatthours
2019-12,59204,OCI Alamo 3 LLC,SUN,Solar,TX,Texas,ALL,683.17,megawatthours
2019-12,59204,OCI Alamo 3 LLC,SUN,Solar,TX,Texas,PV,683.17,megawatthours
2019-11,61867,Bovine,SUN,Solar,TX,Texas,ALL,249.28,megawatthours
2021-02,62845,ENGIE Long Draw Solar LLC,SUN,Solar,TX,Texas,ALL,30758.0,megawatthours
2021-02,62845,ENGIE Long Draw Solar LLC,SUN,Solar,TX,Texas,PV,30758.0,megawatthours
2019-12,58009,SunE CPS3 LLC,SUN,Solar,TX,Texas,ALL,1143.21,megawatthours
2019-12,58009,SunE CPS3 LLC,SUN,Solar,TX,Texas,PV,1143.21,megawatthours
2019-12,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,ALL,87.0,megawatthours
2019-12,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,PV,87.0,megawatthours
2021-02,63222,Impact Solar 1,SUN,Solar,TX,Texas,ALL,18516.0,megawatthours
2021-02,63222,Impact Solar 1,SUN,Solar,TX,Texas,PV,18516.0,megawatthours
2021-03,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,ALL,22778.0,megawatthours
2021-03,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,22778.0,megawatthours
2019-12,61309,IKEA Grand Prairie Rooftop PV System,SUN,Solar,TX,Texas,ALL,137.29,megawatthours
2019-12,61309,IKEA Grand Prairie Rooftop PV System,SUN,Solar,TX,Texas,PV,137.29,megawatthours
2020-04,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,ALL,45.0,megawatthours
2020-04,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,PV,45.0,megawatthours
2019-12,58027,SunE CPS2 LLC,SUN,Solar,TX,Texas,ALL,1093.02,megawatthours
2019-12,58027,SunE CPS2 LLC,SUN,Solar,TX,Texas,PV,1093.02,megawatthours
2021-01,61368,Midway Solar - TX,SUN,Solar,TX,Texas,ALL,24390.0,megawatthours
2021-01,61368,Midway Solar - TX,SUN,Solar,TX,Texas,PV,24390.0,megawatthours
2019-12,60774,Phantom Solar,SUN,Solar,TX,Texas,ALL,1306.79,megawatthours
2019-12,60774,Phantom Solar,SUN,Solar,TX,Texas,PV,1306.79,megawatthours
2019-12,60789,Bluebell Solar,SUN,Solar,TX,Texas,ALL,5098.0,megawatthours
2019-12,60789,Bluebell Solar,SUN,Solar,TX,Texas,PV,5098.0,megawatthours
2021-03,62448,Lapetus,SUN,Solar,TX,Texas,ALL,16147.0,megawatthours
2021-03,62448,Lapetus,SUN,Solar,TX,Texas,PV,16147.0,megawatthours
2019-12,58068,SunE CPS1 LLC,SUN,Solar,TX,Texas,ALL,1042.96,megawatthours
2019-12,58068,SunE CPS1 LLC,SUN,Solar,TX,Texas,PV,1042.96,megawatthours
2019-12,59407,Newman Solar,SUN,Solar,TX,Texas,ALL,1706.21,megawatthours
2019-12,59407,Newman Solar,SUN,Solar,TX,Texas,PV,1706.21,megawatthours
2021-03,62483,Taygete Energy Project LLC,SUN,Solar,TX,Texas,ALL,49663.0,megawatthours
2021-03,62483,Taygete Energy Project LLC,SUN,Solar,TX,Texas,PV,49663.0,megawatthours
2019-12,60682,Pearl Solar,SUN,Solar,TX,Texas,ALL,6560.0,megawatthours
2019-12,60682,Pearl Solar,SUN,Solar,TX,Texas,PV,6560.0,megawatthours
2019-12,62610,Commerce Solar,SUN,Solar,TX,Texas,ALL,1585.0,megawatthours
2019-12,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,1585.0,megawatthours
2021-02,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,25470.0,megawatthours
2021-02,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,25470.0,megawatthours
2021-03,62561,"Roadrunner, LLC",SUN,Solar,TX,Texas,ALL,83943.0,megawatthours
2021-03,62561,"Roadrunner, LLC",SUN,Solar,TX,Texas,PV,83943.0,megawatthours
2021-02,60581,Upton County Solar,SUN,Solar,TX,Texas,ALL,18215.0,megawatthours
2021-02,60581,Upton County Solar,SUN,Solar,TX,Texas,PV,18215.0,megawatthours
2021-02,60682,Pearl Solar,SUN,Solar,TX,Texas,ALL,5083.0,megawatthours
2021-02,60682,Pearl Solar,SUN,Solar,TX,Texas,PV,5083.0,megawatthours
2019-12,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,ALL,7117.0,megawatthours
2019-12,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,PV,7117.0,megawatthours
2021-01,60581,Upton County Solar,SUN,Solar,TX,Texas,ALL,22108.0,megawatthours
2021-01,60581,Upton County Solar,SUN,Solar,TX,Texas,PV,22108.0,megawatthours
2021-02,60789,Bluebell Solar,SUN,Solar,TX,Texas,ALL,3880.0,megawatthours
2021-02,60789,Bluebell Solar,SUN,Solar,TX,Texas,PV,3880.0,megawatthours
2021-03,60581,Upton County Solar,SUN,Solar,TX,Texas,ALL,26794.0,megawatthours
2021-03,60581,Upton County Solar,SUN,Solar,TX,Texas,PV,26794.0,megawatthours
2019-11,61867,Bovine,SUN,Solar,TX,Texas,PV,249.28,megawatthours
2019-11,61868,Bronson,SUN,Solar,TX,Texas,ALL,865.24,megawatthours
2019-11,61868,Bronson,SUN,Solar,TX,Texas,PV,865.24,megawatthours
2019-11,61871,Sterling Solar (TX),SUN,Solar,TX,Texas,ALL,901.01,megawatthours
2019-11,61871,Sterling Solar (TX),SUN,Solar,TX,Texas,PV,901.01,megawatthours
2019-11,61872,Lampwick,SUN,Solar,TX,Texas,ALL,0.0,megawatthours
2019-11,61872,Lampwick,SUN,Solar,TX,Texas,PV,0.0,megawatthours
2019-11,61873,Yellow Jacket,SUN,Solar,TX,Texas,ALL,522.03,megawatthours
2019-11,61873,Yellow Jacket,SUN,Solar,TX,Texas,PV,522.03,megawatthours
2019-11,61874,Eddy II,SUN,Solar,TX,Texas,ALL,1038.63,megawatthours
2019-11,61874,Eddy II,SUN,Solar,TX,Texas,PV,1038.63,megawatthours
2019-11,61875,Cascade Solar (TX),SUN,Solar,TX,Texas,ALL,899.76,megawatthours
2019-11,61875,Cascade Solar (TX),SUN,Solar,TX,Texas,PV,899.76,megawatthours
2020-04,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,ALL,23627.0,megawatthours
2020-04,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,23627.0,megawatthours
2020-04,62448,Lapetus,SUN,Solar,TX,Texas,ALL,19093.0,megawatthours
2020-04,62448,Lapetus,SUN,Solar,TX,Texas,PV,19093.0,megawatthours
2021-01,60682,Pearl Solar,SUN,Solar,TX,Texas,ALL,5805.0,megawatthours
2021-01,60682,Pearl Solar,SUN,Solar,TX,Texas,PV,5805.0,megawatthours
2019-11,62953,Griffin Solar,SUN,Solar,TX,Texas,ALL,310.14,megawatthours
2019-11,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,310.14,megawatthours
2019-11,63027,Mars Solar,SUN,Solar,TX,Texas,ALL,1000.68,megawatthours
2019-11,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1000.68,megawatthours
2019-11,60427,CoServ Community Solar Station,SUN,Solar,TX,Texas,ALL,210.17,megawatthours
2019-11,60427,CoServ Community Solar Station,SUN,Solar,TX,Texas,PV,210.17,megawatthours
2019-11,60436,East Pecos Solar,SUN,Solar,TX,Texas,ALL,15192.0,megawatthours
2019-11,60436,East Pecos Solar,SUN,Solar,TX,Texas,PV,15192.0,megawatthours
2021-03,60789,Bluebell Solar,SUN,Solar,TX,Texas,ALL,5560.0,megawatthours
2021-03,60789,Bluebell Solar,SUN,Solar,TX,Texas,PV,5560.0,megawatthours
2019-11,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,ALL,1252.71,megawatthours
2019-11,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1252.71,megawatthours
2021-04,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,29418.0,megawatthours
2021-02,63273,Wagyu,SUN,Solar,TX,Texas,ALL,11182.0,megawatthours
2021-02,63273,Wagyu,SUN,Solar,TX,Texas,PV,11182.0,megawatthours
2021-04,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,29418.0,megawatthours
2021-02,63351,Bluebell Solar II,SUN,Solar,TX,Texas,ALL,15540.0,megawatthours
2021-02,63351,Bluebell Solar II,SUN,Solar,TX,Texas,PV,15540.0,megawatthours
2019-12,61368,Midway Solar - TX,SUN,Solar,TX,Texas,ALL,20684.0,megawatthours
2019-12,61368,Midway Solar - TX,SUN,Solar,TX,Texas,PV,20684.0,megawatthours
2019-12,61370,Walnut Springs Solar,SUN,Solar,TX,Texas,ALL,753.52,megawatthours
2019-12,61370,Walnut Springs Solar,SUN,Solar,TX,Texas,PV,753.52,megawatthours
2019-12,61409,Highway 56 Solar,SUN,Solar,TX,Texas,ALL,610.22,megawatthours
2019-12,61409,Highway 56 Solar,SUN,Solar,TX,Texas,PV,610.22,megawatthours
2021-02,63519,CED Crane Solar,SUN,Solar,TX,Texas,ALL,17176.0,megawatthours
2021-02,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,17176.0,megawatthours
2019-12,61410,Whitesboro Solar,SUN,Solar,TX,Texas,ALL,696.44,megawatthours
2019-12,61410,Whitesboro Solar,SUN,Solar,TX,Texas,PV,696.44,megawatthours
2019-12,61411,Whitesboro Solar II,SUN,Solar,TX,Texas,ALL,695.18,megawatthours
2019-12,61411,Whitesboro Solar II,SUN,Solar,TX,Texas,PV,695.18,megawatthours
2021-01,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,ALL,14253.0,megawatthours
2021-01,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,14253.0,megawatthours
2021-01,62448,Lapetus,SUN,Solar,TX,Texas,ALL,13809.0,megawatthours
2021-01,62448,Lapetus,SUN,Solar,TX,Texas,PV,13809.0,megawatthours
2020-02,61906,Phoebe Solar,SUN,Solar,TX,Texas,ALL,38255.0,megawatthours
2020-02,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,38255.0,megawatthours
2021-01,62561,"Roadrunner, LLC",SUN,Solar,TX,Texas,ALL,59855.0,megawatthours
2021-01,62561,"Roadrunner, LLC",SUN,Solar,TX,Texas,PV,59855.0,megawatthours
2019-12,61493,E-Volve Energy Holdings LLC,SUN,Solar,TX,Texas,ALL,101.83,megawatthours
2019-12,61493,E-Volve Energy Holdings LLC,SUN,Solar,TX,Texas,PV,101.83,megawatthours
2019-11,58537,OCI Alamo Solar I Hybrid,SUN,Solar,TX,Texas,ALL,3177.04,megawatthours
2019-11,58537,OCI Alamo Solar I Hybrid,SUN,Solar,TX,Texas,PV,3177.04,megawatthours
2019-12,61513,Marlin Solar,SUN,Solar,TX,Texas,ALL,667.93,megawatthours
2019-12,61513,Marlin Solar,SUN,Solar,TX,Texas,PV,667.93,megawatthours
2019-12,61514,North Gainesville Solar,SUN,Solar,TX,Texas,ALL,590.19,megawatthours
2019-12,61514,North Gainesville Solar,SUN,Solar,TX,Texas,PV,590.19,megawatthours
2019-12,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,ALL,1396.99,megawatthours
2019-12,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1396.99,megawatthours
2019-11,58488,"Bryan Solar, LLC",SUN,Solar,TX,Texas,ALL,1371.01,megawatthours
2019-11,58488,"Bryan Solar, LLC",SUN,Solar,TX,Texas,PV,1371.01,megawatthours
2019-12,61524,Whitewright Solar,SUN,Solar,TX,Texas,ALL,1374.49,megawatthours
2019-12,61524,Whitewright Solar,SUN,Solar,TX,Texas,PV,1374.49,megawatthours
2019-12,61532,Leon Solar,SUN,Solar,TX,Texas,ALL,1359.89,megawatthours
2019-12,61532,Leon Solar,SUN,Solar,TX,Texas,PV,1359.89,megawatthours
2021-01,62755,Prospero Solar,SUN,Solar,TX,Texas,ALL,43870.0,megawatthours
2021-01,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,43870.0,megawatthours
2021-01,62773,Rippey Solar,SUN,Solar,TX,Texas,ALL,7821.0,megawatthours
2021-01,62773,Rippey Solar,SUN,Solar,TX,Texas,PV,7821.0,megawatthours
2021-01,62774,Kellam Solar,SUN,Solar,TX,Texas,ALL,5697.0,megawatthours
2021-01,62774,Kellam Solar,SUN,Solar,TX,Texas,PV,5697.0,megawatthours
2019-12,62953,Griffin Solar,SUN,Solar,TX,Texas,ALL,345.86,megawatthours
2019-12,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,345.86,megawatthours
2019-12,63027,Mars Solar,SUN,Solar,TX,Texas,ALL,1115.93,megawatthours
2019-12,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1115.93,megawatthours
2020-04,61368,Midway Solar - TX,SUN,Solar,TX,Texas,ALL,35447.0,megawatthours
2020-04,61368,Midway Solar - TX,SUN,Solar,TX,Texas,PV,35447.0,megawatthours
2020-02,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,ALL,15359.0,megawatthours
2020-02,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,15359.0,megawatthours
2020-02,62448,Lapetus,SUN,Solar,TX,Texas,ALL,39004.0,megawatthours
2020-02,62448,Lapetus,SUN,Solar,TX,Texas,PV,39004.0,megawatthours
2019-11,59407,Newman Solar,SUN,Solar,TX,Texas,ALL,1530.0,megawatthours
2019-11,59407,Newman Solar,SUN,Solar,TX,Texas,PV,1530.0,megawatthours
2021-03,63351,Bluebell Solar II,SUN,Solar,TX,Texas,ALL,30006.0,megawatthours
2021-03,63351,Bluebell Solar II,SUN,Solar,TX,Texas,PV,30006.0,megawatthours
2021-01,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,ALL,26285.0,megawatthours
2021-01,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,26285.0,megawatthours
2019-11,61700,PowerFin Kingsbery,SUN,Solar,TX,Texas,ALL,214.6,megawatthours
2019-11,61700,PowerFin Kingsbery,SUN,Solar,TX,Texas,PV,214.6,megawatthours
2021-01,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,27114.0,megawatthours
2021-01,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,27114.0,megawatthours
2021-03,63519,CED Crane Solar,SUN,Solar,TX,Texas,ALL,25499.0,megawatthours
2021-03,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,25499.0,megawatthours
2021-01,61697,Lamesa II,SUN,Solar,TX,Texas,ALL,7292.0,megawatthours
2021-01,61697,Lamesa II,SUN,Solar,TX,Texas,PV,7292.0,megawatthours
2021-06,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,39942.0,megawatthours
2021-06,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,39942.0,megawatthours
2021-03,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,ALL,11684.0,megawatthours
2021-03,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,PV,11684.0,megawatthours
2021-01,62141,Rambler,SUN,Solar,TX,Texas,ALL,26873.0,megawatthours
2021-01,62141,Rambler,SUN,Solar,TX,Texas,PV,26873.0,megawatthours
2021-04,59206,Alamo 6,SUN,Solar,TX,Texas,ALL,13951.0,megawatthours
2021-04,59206,Alamo 6,SUN,Solar,TX,Texas,PV,13951.0,megawatthours
2021-02,61368,Midway Solar - TX,SUN,Solar,TX,Texas,ALL,20290.0,megawatthours
2021-02,61368,Midway Solar - TX,SUN,Solar,TX,Texas,PV,20290.0,megawatthours
2021-06,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,49472.0,megawatthours
2021-06,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,49472.0,megawatthours
2021-03,59206,Alamo 6,SUN,Solar,TX,Texas,ALL,15129.0,megawatthours
2021-03,59206,Alamo 6,SUN,Solar,TX,Texas,PV,15129.0,megawatthours
2021-01,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,ALL,7899.0,megawatthours
2021-01,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,PV,7899.0,megawatthours
2020-02,61697,Lamesa II,SUN,Solar,TX,Texas,ALL,8238.0,megawatthours
2020-02,61697,Lamesa II,SUN,Solar,TX,Texas,PV,8238.0,megawatthours
2021-03,61368,Midway Solar - TX,SUN,Solar,TX,Texas,ALL,30576.0,megawatthours
2021-03,61368,Midway Solar - TX,SUN,Solar,TX,Texas,PV,30576.0,megawatthours
2021-01,62845,ENGIE Long Draw Solar LLC,SUN,Solar,TX,Texas,ALL,27204.0,megawatthours
2021-01,62845,ENGIE Long Draw Solar LLC,SUN,Solar,TX,Texas,PV,27204.0,megawatthours
2021-03,62773,Rippey Solar,SUN,Solar,TX,Texas,ALL,12444.0,megawatthours
2021-03,62773,Rippey Solar,SUN,Solar,TX,Texas,PV,12444.0,megawatthours
2021-03,62774,Kellam Solar,SUN,Solar,TX,Texas,ALL,11192.0,megawatthours
2021-03,62774,Kellam Solar,SUN,Solar,TX,Texas,PV,11192.0,megawatthours
2021-03,62804,Greasewood,SUN,Solar,TX,Texas,ALL,42856.0,megawatthours
2021-03,62804,Greasewood,SUN,Solar,TX,Texas,PV,42856.0,megawatthours
2021-01,62932,Oberon IB,SUN,Solar,TX,Texas,ALL,3552.0,megawatthours
2021-01,62932,Oberon IB,SUN,Solar,TX,Texas,PV,3552.0,megawatthours
2021-01,62933,Oberon IA,SUN,Solar,TX,Texas,ALL,20878.0,megawatthours
2021-01,62933,Oberon IA,SUN,Solar,TX,Texas,PV,20878.0,megawatthours
2019-11,61810,Chisum,SUN,Solar,TX,Texas,ALL,899.25,megawatthours
2019-11,61810,Chisum,SUN,Solar,TX,Texas,PV,899.25,megawatthours
2021-03,62845,ENGIE Long Draw Solar LLC,SUN,Solar,TX,Texas,ALL,53330.0,megawatthours
2021-03,62845,ENGIE Long Draw Solar LLC,SUN,Solar,TX,Texas,PV,53330.0,megawatthours
